SFAM,HP_k35_queries,HP_k35_fam_rate,HP_k36_queries,HP_k36_fam_rate,FoldSeek_queries,FoldSeek_fam_rate,TEA_queries,TEA_fam_rate
0.662162,0,0.0,0,0.0,1,1.0,0,0.0
0.662921,0,0.0,0,0.0,2,1.0,0,0.0
0.663158,0,0.0,0,0.0,2,1.0,4,1.0
0.663717,0,0.0,0,0.0,1,1.0,0,0.0
0.666667,0,0.0,0,0.0,197,0.9898477157360406,158,0.9810126582278481
0.668103,0,0.0,0,0.0,1,1.0,0,0.0
0.668539,0,0.0,0,0.0,1,1.0,0,0.0
0.669323,0,0.0,0,0.0,1,1.0,0,0.0
0.671756,0,0.0,0,0.0,1,1.0,0,0.0
0.671795,0,0.0,0,0.0,1,1.0,0,0.0
0.672566,0,0.0,0,0.0,1,1.0,0,0.0
0.672727,0,0.0,0,0.0,1,1.0,0,0.0
0.673469,0,0.0,0,0.0,3,1.0,2,1.0
0.673684,0,0.0,0,0.0,2,1.0,12,1.0
0.674419,0,0.0,0,0.0,1,1.0,2,1.0
0.675,0,0.0,0,0.0,4,1.0,0,0.0
0.676471,0,0.0,0,0.0,2,1.0,0,0.0
0.676923,0,0.0,0,0.0,2,1.0,0,0.0
0.677249,0,0.0,0,0.0,2,1.0,0,0.0
0.677419,0,0.0,0,0.0,3,1.0,0,0.0
0.678571,0,0.0,0,0.0,1,1.0,1,1.0
0.678756,0,0.0,0,0.0,1,1.0,0,0.0
0.679245,0,0.0,0,0.0,1,1.0,0,0.0
0.68,0,0.0,0,0.0,2,1.0,0,0.0
0.680556,0,0.0,0,0.0,1,1.0,0,0.0
0.681034,0,0.0,0,0.0,1,1.0,0,0.0
0.681159,0,0.0,0,0.0,1,1.0,0,0.0
0.681416,0,0.0,0,0.0,2,1.0,0,0.0
0.681818,0,0.0,0,0.0,4,1.0,3,1.0
0.682051,0,0.0,0,0.0,1,1.0,0,0.0
0.682243,0,0.0,0,0.0,1,1.0,0,0.0
0.682927,0,0.0,0,0.0,2,1.0,0,0.0
0.684211,0,0.0,0,0.0,1,1.0,4,1.0
0.685345,0,0.0,0,0.0,1,1.0,0,0.0
0.685484,0,0.0,0,0.0,1,1.0,0,0.0
0.685714,0,0.0,0,0.0,8,1.0,7,1.0
0.686275,0,0.0,0,0.0,1,1.0,0,0.0
0.687179,0,0.0,0,0.0,1,1.0,0,0.0
0.6875,0,0.0,0,0.0,8,1.0,7,1.0
0.687831,0,0.0,0,0.0,1,1.0,0,0.0
0.688889,0,0.0,0,0.0,2,1.0,0,0.0
0.689655,0,0.0,0,0.0,2,1.0,1,1.0
0.690265,0,0.0,0,0.0,1,1.0,0,0.0
0.690763,0,0.0,0,0.0,1,1.0,0,0.0
0.692,0,0.0,0,0.0,1,1.0,0,0.0
0.692308,0,0.0,0,0.0,28,1.0,26,0.9615384615384616
0.693878,0,0.0,0,0.0,5,1.0,5,1.0
0.694444,0,0.0,0,0.0,1,1.0,1,1.0
0.694737,0,0.0,0,0.0,1,1.0,3,1.0
0.694915,0,0.0,0,0.0,1,1.0,0,0.0
0.695652,0,0.0,0,0.0,2,1.0,0,0.0
0.69697,0,0.0,0,0.0,6,1.0,3,1.0
0.697674,0,0.0,0,0.0,1,1.0,0,0.0
0.697917,0,0.0,0,0.0,1,1.0,0,0.0
0.699115,0,0.0,0,0.0,2,1.0,0,0.0
0.699482,0,0.0,0,0.0,1,1.0,1,1.0
0.7,0,0.0,0,0.0,18,0.8888888888888888,8,1.0
0.701754,0,0.0,0,0.0,2,1.0,0,0.0
0.703704,0,0.0,0,0.0,3,1.0,1,1.0
0.705263,0,0.0,0,0.0,1,1.0,1,1.0
0.705882,0,0.0,0,0.0,16,0.9375,13,1.0
0.706897,0,0.0,0,0.0,1,1.0,0,0.0
0.707317,0,0.0,0,0.0,2,1.0,0,0.0
0.707692,0,0.0,0,0.0,1,1.0,0,0.0
0.707965,0,0.0,0,0.0,1,1.0,0,0.0
0.708333,0,0.0,0,0.0,2,1.0,0,0.0
0.708995,0,0.0,0,0.0,1,1.0,0,0.0
0.709677,0,0.0,0,0.0,5,1.0,1,0.0
0.709845,0,0.0,0,0.0,1,1.0,0,0.0
0.711111,0,0.0,0,0.0,5,1.0,0,0.0
0.712821,0,0.0,0,0.0,2,1.0,0,0.0
0.714286,0,0.0,0,0.0,32,0.96875,31,1.0
0.715789,0,0.0,0,0.0,1,1.0,0,0.0
0.716667,0,0.0,0,0.0,1,1.0,0,0.0
0.716981,0,0.0,0,0.0,1,1.0,0,0.0
0.717131,0,0.0,0,0.0,1,1.0,0,0.0
0.717949,0,0.0,0,0.0,2,1.0,0,0.0
0.719298,0,0.0,0,0.0,1,1.0,0,0.0
0.72,0,0.0,0,0.0,1,1.0,0,0.0
0.721154,0,0.0,0,0.0,1,1.0,0,0.0
0.722222,0,0.0,0,0.0,5,0.8,1,0.0
0.723077,0,0.0,0,0.0,3,1.0,0,0.0
0.724138,0,0.0,0,0.0,2,1.0,0,0.0
0.725,0,0.0,0,0.0,3,1.0,0,0.0
0.725191,0,0.0,0,0.0,1,1.0,1,1.0
0.725806,0,0.0,0,0.0,1,1.0,0,0.0
0.726027,0,0.0,0,0.0,1,1.0,0,0.0
0.726316,0,0.0,0,0.0,3,1.0,0,0.0
0.727273,0,0.0,0,0.0,21,1.0,18,1.0
0.728205,0,0.0,0,0.0,1,1.0,0,0.0
0.729167,0,0.0,0,0.0,1,1.0,0,0.0
0.730159,0,0.0,0,0.0,1,1.0,0,0.0
0.731481,0,0.0,0,0.0,1,1.0,0,0.0
0.731707,0,0.0,0,0.0,2,1.0,0,0.0
0.733333,0,0.0,0,0.0,17,1.0,9,1.0
0.734694,0,0.0,0,0.0,1,1.0,2,1.0
0.735294,0,0.0,0,0.0,2,1.0,0,0.0
0.73545,0,0.0,0,0.0,1,1.0,0,0.0
0.735849,0,0.0,0,0.0,1,1.0,1,1.0
0.736842,0,0.0,0,0.0,10,1.0,6,1.0
0.738095,0,0.0,0,0.0,1,1.0,0,0.0
0.738462,0,0.0,0,0.0,2,1.0,0,0.0
0.73913,0,0.0,0,0.0,3,1.0,0,0.0
0.74,0,0.0,0,0.0,1,1.0,0,0.0
0.740741,0,0.0,0,0.0,3,1.0,0,0.0
0.741379,0,0.0,0,0.0,2,1.0,0,0.0
0.741935,0,0.0,0,0.0,3,1.0,0,0.0
0.742424,0,0.0,0,0.0,1,1.0,0,0.0
0.742857,0,0.0,0,0.0,5,1.0,2,1.0
0.743363,0,0.0,0,0.0,2,1.0,0,0.0
0.74359,0,0.0,0,0.0,1,1.0,0,0.0
0.745098,0,0.0,0,0.0,2,1.0,2,1.0
0.745455,0,0.0,0,0.0,1,1.0,0,0.0
0.746032,0,0.0,0,0.0,1,1.0,0,0.0
0.746114,0,0.0,0,0.0,2,1.0,0,0.0
0.746479,0,0.0,0,0.0,2,1.0,0,0.0
0.747664,0,0.0,0,0.0,2,1.0,0,0.0
0.75,0,0.0,0,0.0,154,1.0,118,0.9915254237288136
0.751323,0,0.0,0,0.0,1,1.0,0,0.0
0.752212,0,0.0,0,0.0,1,1.0,0,0.0
0.753623,0,0.0,0,0.0,1,1.0,0,0.0
0.753846,0,0.0,0,0.0,3,1.0,0,0.0
0.755102,0,0.0,0,0.0,3,1.0,1,1.0
0.755556,0,0.0,0,0.0,3,1.0,0,0.0
0.756098,0,0.0,0,0.0,1,1.0,0,0.0
0.757576,0,0.0,0,0.0,5,1.0,23,1.0
0.757895,0,0.0,0,0.0,1,1.0,0,0.0
0.758621,0,0.0,0,0.0,7,1.0,0,0.0
0.760417,0,0.0,0,0.0,1,1.0,0,0.0
0.761062,0,0.0,0,0.0,2,1.0,0,0.0
0.761658,0,0.0,0,0.0,1,1.0,0,0.0
0.761905,0,0.0,0,0.0,10,1.0,6,1.0
0.763636,0,0.0,0,0.0,1,1.0,0,0.0
0.764103,0,0.0,0,0.0,1,1.0,0,0.0
0.764706,0,0.0,0,0.0,11,1.0,9,1.0
0.765625,0,0.0,0,0.0,1,1.0,0,0.0
0.766667,0,0.0,0,0.0,2,1.0,0,0.0
0.767196,0,0.0,0,0.0,1,1.0,0,0.0
0.768421,0,0.0,0,0.0,1,1.0,0,0.0
0.769231,0,0.0,0,0.0,23,1.0,19,0.9473684210526315
0.769912,0,0.0,0,0.0,5,1.0,0,0.0
0.770833,0,0.0,0,0.0,1,1.0,0,0.0
0.771429,0,0.0,0,0.0,7,1.0,4,1.0
0.77193,0,0.0,0,0.0,1,1.0,0,0.0
0.772487,0,0.0,0,0.0,1,1.0,0,0.0
0.772727,0,0.0,0,0.0,11,1.0,6,1.0
0.773585,0,0.0,0,0.0,2,1.0,1,1.0
0.774194,0,0.0,0,0.0,1,1.0,0,0.0
0.775,0,0.0,0,0.0,2,1.0,0,0.0
0.77551,0,0.0,0,0.0,3,1.0,2,1.0
0.776316,0,0.0,0,0.0,1,1.0,0,0.0
0.777778,0,0.0,0,0.0,32,0.96875,14,1.0
0.778761,0,0.0,0,0.0,1,1.0,0,0.0
0.778947,0,0.0,0,0.0,1,1.0,0,0.0
0.780488,0,0.0,0,0.0,2,1.0,0,0.0
0.780822,0,0.0,0,0.0,1,1.0,0,0.0
0.78125,0,0.0,0,0.0,2,1.0,0,0.0
0.781818,0,0.0,0,0.0,1,1.0,0,0.0
0.782609,0,0.0,0,0.0,1,1.0,0,0.0
0.783069,0,0.0,0,0.0,4,1.0,0,0.0
0.784314,0,0.0,0,0.0,1,1.0,1,1.0
0.785714,0,0.0,0,0.0,32,1.0,6,1.0
0.787611,0,0.0,0,0.0,4,1.0,0,0.0
0.787879,0,0.0,0,0.0,5,1.0,2,1.0
0.78836,0,0.0,0,0.0,1,1.0,0,0.0
0.789474,0,0.0,0,0.0,11,1.0,2,1.0
0.789744,0,0.0,0,0.0,1,1.0,0,0.0
0.791667,0,0.0,0,0.0,3,1.0,0,0.0
0.792453,0,0.0,0,0.0,1,1.0,0,0.0
0.793103,0,0.0,0,0.0,1,1.0,0,0.0
0.793651,0,0.0,0,0.0,1,1.0,0,0.0
0.794118,0,0.0,0,0.0,3,1.0,0,0.0
0.794872,0,0.0,0,0.0,1,1.0,0,0.0
0.795699,0,0.0,0,0.0,1,1.0,0,0.0
0.795918,0,0.0,0,0.0,3,1.0,4,1.0
0.79646,0,0.0,0,0.0,2,1.0,0,0.0
0.79661,0,0.0,0,0.0,1,1.0,0,0.0
0.796875,0,0.0,0,0.0,2,1.0,0,0.0
0.797297,0,0.0,0,0.0,1,1.0,0,0.0
0.798942,0,0.0,0,0.0,1,1.0,0,0.0
0.8,0,0.0,0,0.0,103,1.0,80,1.0
0.80303,0,0.0,0,0.0,1,1.0,0,0.0
0.803109,0,0.0,0,0.0,1,1.0,0,0.0
0.803922,0,0.0,0,0.0,3,1.0,0,0.0
0.804233,0,0.0,0,0.0,2,1.0,0,0.0
0.80531,0,0.0,0,0.0,6,1.0,0,0.0
0.805556,0,0.0,0,0.0,2,1.0,1,1.0
0.806452,0,0.0,0,0.0,5,1.0,9,1.0
0.807692,0,0.0,0,0.0,1,1.0,2,1.0
0.808219,0,0.0,0,0.0,1,1.0,0,0.0
0.809524,0,0.0,0,0.0,6,1.0,9,1.0
0.811765,0,0.0,0,0.0,1,1.0,0,0.0
0.8125,0,0.0,0,0.0,5,1.0,11,1.0
0.814159,0,0.0,0,0.0,6,1.0,0,0.0
0.814815,0,0.0,0,0.0,5,1.0,1,1.0
0.816327,0,0.0,0,0.0,3,1.0,0,0.0
0.816667,0,0.0,0,0.0,1,1.0,0,0.0
0.817204,0,0.0,0,0.0,1,1.0,0,0.0
0.818182,0,0.0,0,0.0,25,1.0,8,1.0
0.82,0,0.0,0,0.0,1,1.0,0,0.0
0.820106,0,0.0,0,0.0,2,1.0,0,0.0
0.821429,0,0.0,0,0.0,34,1.0,4,1.0
0.822222,0,0.0,0,0.0,7,1.0,3,1.0
0.822917,0,0.0,0,0.0,1,1.0,0,0.0
0.823009,0,0.0,0,0.0,4,1.0,0,0.0
0.823529,0,0.0,0,0.0,29,1.0,17,1.0
0.824324,0,0.0,0,0.0,1,1.0,0,0.0
0.824561,0,0.0,0,0.0,1,1.0,0,0.0
0.825,0,0.0,0,0.0,1,1.0,0,0.0
0.825397,0,0.0,0,0.0,2,1.0,1,1.0
0.826087,0,0.0,0,0.0,2,1.0,2,1.0
0.827586,0,0.0,0,0.0,3,1.0,1,1.0
0.827957,0,0.0,0,0.0,1,1.0,0,0.0
0.828125,0,0.0,0,0.0,3,1.0,0,0.0
0.828571,0,0.0,0,0.0,6,1.0,4,1.0
0.828947,0,0.0,0,0.0,1,1.0,0,0.0
0.829268,0,0.0,0,0.0,2,1.0,1,1.0
0.830189,0,0.0,0,0.0,1,1.0,0,0.0
0.830986,0,0.0,0,0.0,1,1.0,1,1.0
0.831579,0,0.0,0,0.0,2,1.0,0,0.0
0.831858,0,0.0,0,0.0,7,1.0,0,0.0
0.833333,0,0.0,0,0.0,61,1.0,45,0.9777777777777777
0.835294,0,0.0,0,0.0,1,1.0,0,0.0
0.835979,0,0.0,0,0.0,3,1.0,0,0.0
0.836735,0,0.0,0,0.0,5,1.0,3,1.0
0.837838,0,0.0,0,0.0,1,1.0,0,0.0
0.83871,0,0.0,0,0.0,3,1.0,1,1.0
0.839378,0,0.0,0,0.0,1,1.0,0,0.0
0.840708,0,0.0,0,0.0,4,1.0,0,0.0
0.841026,0,0.0,0,0.0,1,1.0,0,0.0
0.842105,0,0.0,0,0.0,14,1.0,20,1.0
0.843137,0,0.0,0,0.0,1,1.0,0,0.0
0.843373,0,0.0,0,0.0,1,1.0,0,0.0
0.84375,0,0.0,0,0.0,1,1.0,2,1.0
0.844444,0,0.0,0,0.0,6,1.0,0,0.0
0.846154,0,0.0,0,0.0,17,1.0,25,0.96
0.848485,0,0.0,0,0.0,1,1.0,4,1.0
0.849057,0,0.0,0,0.0,1,1.0,3,1.0
0.849315,0,0.0,0,0.0,1,1.0,0,0.0
0.849558,0,0.0,0,0.0,4,1.0,0,0.0
0.85,0,0.0,0,0.0,8,1.0,7,1.0
0.851351,0,0.0,0,0.0,1,1.0,0,0.0
0.851852,0,0.0,0,0.0,2,1.0,2,1.0
0.852632,0,0.0,0,0.0,1,1.0,0,0.0
0.852941,0,0.0,0,0.0,2,1.0,0,0.0
0.853333,0,0.0,0,0.0,1,1.0,0,0.0
0.853659,0,0.0,0,0.0,1,1.0,10,1.0
0.854167,0,0.0,0,0.0,4,1.0,0,0.0
0.854839,0,0.0,0,0.0,1,1.0,0,0.0
0.857143,0,0.0,0,0.0,99,1.0,135,1.0
0.858407,0,0.0,0,0.0,9,1.0,0,0.0
0.859375,0,0.0,0,0.0,1,1.0,1,1.0
0.86,0,0.0,0,0.0,2,1.0,0,0.0
0.860215,0,0.0,0,0.0,5,1.0,0,0.0
0.861111,0,0.0,0,0.0,6,1.0,3,1.0
0.862069,0,0.0,0,0.0,1,1.0,0,0.0
0.862745,0,0.0,0,0.0,1,1.0,17,1.0
0.863636,0,0.0,0,0.0,8,1.0,3,1.0
0.864865,0,0.0,0,0.0,1,1.0,0,0.0
0.866667,0,0.0,0,0.0,20,1.0,9,1.0
0.867257,0,0.0,0,0.0,1,1.0,0,0.0
0.869048,0,0.0,0,0.0,1,1.0,0,0.0
0.869565,0,0.0,0,0.0,2,1.0,1,0.0
0.870968,0,0.0,0,0.0,4,1.0,2,1.0
0.871429,0,0.0,0,0.0,1,1.0,1,1.0
0.871795,0,0.0,0,0.0,2,1.0,0,0.0
0.873016,0,0.0,0,0.0,3,1.0,0,0.0
0.873684,0,0.0,0,0.0,2,1.0,0,0.0
0.875,0,0.0,0,0.0,99,0.98989898989899,89,0.9887640449438202
0.875648,0,0.0,0,0.0,1,1.0,0,0.0
0.876106,0,0.0,0,0.0,1,1.0,0,0.0
0.876712,0,0.0,0,0.0,1,1.0,0,0.0
0.877551,0,0.0,0,0.0,1,1.0,2,1.0
0.878049,0,0.0,0,0.0,1,1.0,0,0.0
0.878378,0,0.0,0,0.0,2,1.0,0,0.0
0.88,0,0.0,0,0.0,1,1.0,1,1.0
0.880952,0,0.0,0,0.0,1,1.0,0,0.0
0.881579,0,0.0,0,0.0,1,1.0,0,0.0
0.88172,0,0.0,0,0.0,2,1.0,0,0.0
0.882353,0,0.0,0,0.0,23,1.0,16,1.0
0.883333,0,0.0,0,0.0,1,1.0,0,0.0
0.883598,0,0.0,0,0.0,1,1.0,0,0.0
0.884058,0,0.0,0,0.0,2,1.0,0,0.0
0.884956,0,0.0,0,0.0,5,1.0,0,0.0
0.886792,0,0.0,0,0.0,1,1.0,0,0.0
0.8875,0,0.0,0,0.0,2,1.0,0,0.0
0.888889,0,0.0,0,0.0,63,1.0,68,1.0
0.890625,0,0.0,0,0.0,1,1.0,0,0.0
0.891892,0,0.0,0,0.0,1,1.0,0,0.0
0.892473,0,0.0,0,0.0,4,1.0,0,0.0
0.892857,0,0.0,0,0.0,4,1.0,4,1.0
0.893805,0,0.0,0,0.0,3,1.0,0,0.0
0.894737,0,0.0,0,0.0,10,1.0,12,1.0
0.895833,0,0.0,0,0.0,1,1.0,1,1.0
0.896373,0,0.0,0,0.0,1,1.0,0,0.0
0.896552,0,0.0,0,0.0,4,1.0,8,1.0
0.897959,0,0.0,0,0.0,3,1.0,5,1.0
0.898551,0,0.0,0,0.0,3,1.0,1,1.0
0.899471,0,0.0,0,0.0,1,1.0,0,0.0
0.9,0,0.0,0,0.0,61,1.0,51,1.0
0.901961,0,0.0,0,0.0,3,1.0,2,1.0
0.902655,0,0.0,0,0.0,8,1.0,0,0.0
0.902778,0,0.0,0,0.0,1,1.0,0,0.0
0.903226,0,0.0,0,0.0,7,1.0,2,1.0
0.90411,0,0.0,0,0.0,2,1.0,0,0.0
0.904762,0,0.0,0,0.0,7,1.0,3,1.0
0.905405,0,0.0,0,0.0,5,1.0,0,0.0
0.906667,0,0.0,0,0.0,1,1.0,1,1.0
0.907895,0,0.0,0,0.0,1,1.0,0,0.0
0.909091,0,0.0,0,0.0,43,1.0,37,1.0
0.910714,0,0.0,0,0.0,2,1.0,2,1.0
0.911111,0,0.0,0,0.0,7,1.0,4,1.0
0.911504,0,0.0,0,0.0,2,1.0,1,1.0
0.9125,0,0.0,0,0.0,4,1.0,0,0.0
0.913978,0,0.0,0,0.0,4,1.0,0,0.0
0.914286,0,0.0,0,0.0,3,1.0,0,0.0
0.915344,0,0.0,0,0.0,1,1.0,0,0.0
0.916667,0,0.0,0,0.0,34,1.0,33,1.0
0.917808,0,0.0,0,0.0,2,1.0,0,0.0
0.918367,0,0.0,0,0.0,5,1.0,2,1.0
0.918919,0,0.0,0,0.0,4,1.0,0,0.0
0.919355,0,0.0,0,0.0,1,1.0,0,0.0
0.92,0,0.0,0,0.0,3,1.0,0,0.0
0.920354,0,0.0,0,0.0,4,1.0,0,0.0
0.920635,0,0.0,0,0.0,1,1.0,1,1.0
0.921569,0,0.0,0,0.0,7,1.0,2,1.0
0.922078,0,0.0,0,0.0,1,1.0,1,1.0
0.923077,0,0.0,0,0.0,54,1.0,71,1.0
0.925,0,0.0,0,0.0,7,1.0,7,1.0
0.925926,0,0.0,0,0.0,10,1.0,1,1.0
0.928571,0,0.0,0,0.0,37,1.0,39,1.0
0.929204,0,0.0,0,0.0,1,1.0,0,0.0
0.930556,0,0.0,0,0.0,3,1.0,0,0.0
0.931034,0,0.0,0,0.0,1,1.0,10,1.0
0.931217,0,0.0,0,0.0,1,1.0,0,0.0
0.931507,0,0.0,0,0.0,3,1.0,1,1.0
0.932432,0,0.0,0,0.0,14,1.0,0,0.0
0.933333,0,0.0,0,0.0,47,1.0,54,1.0
0.934426,0,0.0,0,0.0,1,1.0,0,0.0
0.935484,0,0.0,0,0.0,21,1.0,5,1.0
0.936508,0,0.0,0,0.0,4,1.0,0,0.0
0.9375,0,0.0,0,0.0,12,1.0,9,1.0
0.938776,0,0.0,0,0.0,2,1.0,15,1.0
0.939394,0,0.0,0,0.0,1,1.0,19,1.0
0.941176,0,0.0,0,0.0,23,1.0,42,1.0
0.942308,0,0.0,0,0.0,2,1.0,0,0.0
0.942857,0,0.0,0,0.0,2,1.0,6,1.0
0.944444,0,0.0,0,0.0,3,1.0,9,1.0
0.945205,0,0.0,0,0.0,2,1.0,0,0.0
0.945946,0,0.0,0,0.0,19,1.0,1,1.0
0.946429,0,0.0,0,0.0,4,1.0,8,1.0
0.947368,0,0.0,0,0.0,6,1.0,9,1.0
0.95,0,0.0,0,0.0,37,1.0,48,1.0
0.95082,0,0.0,0,0.0,2,1.0,0,0.0
0.952381,0,0.0,0,0.0,15,1.0,16,1.0
0.953488,0,0.0,0,0.0,4,1.0,1,1.0
0.954545,0,0.0,0,0.0,19,1.0,28,1.0
0.957143,0,0.0,0,0.0,1,1.0,2,1.0
0.957672,0,0.0,0,0.0,1,1.0,2,1.0
0.958333,0,0.0,0,0.0,4,1.0,8,1.0
0.959184,0,0.0,0,0.0,6,1.0,9,1.0
0.959459,0,0.0,0,0.0,11,1.0,55,1.0
0.96,0,0.0,0,0.0,3,1.0,1,1.0
0.960784,0,0.0,0,0.0,1,1.0,0,0.0
0.96124,0,0.0,0,0.0,1,1.0,0,0.0
0.961538,0,0.0,0,0.0,7,1.0,0,0.0
0.962963,0,0.0,0,0.0,68,1.0,94,1.0
0.964286,0,0.0,0,0.0,7,1.0,13,1.0
0.966667,0,0.0,0,0.0,21,1.0,79,1.0
0.967213,0,0.0,0,0.0,1,1.0,0,0.0
0.967742,0,0.0,0,0.0,26,1.0,58,1.0
0.96875,0,0.0,0,0.0,1,1.0,0,0.0
0.968992,0,0.0,0,0.0,1,1.0,0,0.0
0.969231,0,0.0,0,0.0,2,1.0,0,0.0
0.969697,0,0.0,0,0.0,11,1.0,17,1.0
0.971014,0,0.0,0,0.0,1,1.0,0,0.0
0.971429,0,0.0,0,0.0,1,1.0,0,0.0
0.972222,0,0.0,0,0.0,4,1.0,26,1.0
0.972603,0,0.0,0,0.0,2,1.0,5,1.0
0.972973,0,0.0,0,0.0,2,1.0,9,1.0
0.973333,0,0.0,0,0.0,2,1.0,7,1.0
0.97619,0,0.0,0,0.0,19,1.0,31,1.0
0.976744,0,0.0,0,0.0,5,1.0,8,1.0
0.976923,0,0.0,0,0.0,1,1.0,0,0.0
0.977099,0,0.0,0,0.0,2,1.0,0,0.0
0.980769,0,0.0,0,0.0,83,1.0,92,1.0
0.982143,0,0.0,0,0.0,3,1.0,0,0.0
0.983333,0,0.0,0,0.0,5,1.0,0,0.0
0.983607,0,0.0,0,0.0,1,1.0,5,1.0
0.984127,0,0.0,0,0.0,1,1.0,8,1.0
0.984375,0,0.0,0,0.0,2,1.0,10,1.0
0.984496,0,0.0,0,0.0,1,1.0,0,0.0
0.984615,0,0.0,0,0.0,4,1.0,4,1.0
0.984733,0,0.0,0,0.0,1,1.0,0,0.0
0.986111,0,0.0,0,0.0,1,1.0,0,0.0
0.986667,0,0.0,0,0.0,2,1.0,0,0.0
0.992248,0,0.0,0,0.0,12,1.0,15,1.0
0.992308,0,0.0,0,0.0,7,1.0,14,1.0
0.992366,0,0.0,0,0.0,10,1.0,13,1.0
0.992908,0,0.0,0,0.0,3,1.0,3,1.0
0.992958,0,0.0,0,0.0,2,1.0,2,1.0
1.0,125,0.608,89,0.6179775280898876,0,0.0,0,0.0
0.955556,0,0.0,0,0.0,0,0.0,7,1.0
0.0424528,0,0.0,0,0.0,0,0.0,1,1.0
0.432432,0,0.0,0,0.0,0,0.0,1,1.0
0.172727,0,0.0,0,0.0,0,0.0,1,0.0
0.465517,0,0.0,0,0.0,0,0.0,2,1.0
0.550607,0,0.0,0,0.0,0,0.0,1,1.0
0.185484,0,0.0,0,0.0,0,0.0,1,1.0
0.349138,0,0.0,0,0.0,0,0.0,1,1.0
0.34,0,0.0,0,0.0,0,0.0,2,1.0
0.456,0,0.0,0,0.0,0,0.0,1,1.0
0.0120968,0,0.0,0,0.0,0,0.0,1,1.0
0.864407,0,0.0,0,0.0,0,0.0,1,1.0
0.985714,0,0.0,0,0.0,0,0.0,2,1.0
0.556701,0,0.0,0,0.0,0,0.0,2,1.0
0.442105,0,0.0,0,0.0,0,0.0,2,1.0
0.656716,0,0.0,0,0.0,0,0.0,1,1.0
0.489691,0,0.0,0,0.0,0,0.0,1,1.0
0.573705,0,0.0,0,0.0,0,0.0,1,1.0
0.331897,0,0.0,0,0.0,0,0.0,1,1.0
0.886364,0,0.0,0,0.0,0,0.0,2,1.0
0.586854,0,0.0,0,0.0,0,0.0,1,1.0
0.949153,0,0.0,0,0.0,0,0.0,1,1.0
0.157025,0,0.0,0,0.0,0,0.0,1,1.0
0.404762,0,0.0,0,0.0,0,0.0,1,1.0
0.427835,0,0.0,0,0.0,0,0.0,1,1.0
0.032967,0,0.0,0,0.0,0,0.0,2,1.0
0.179245,0,0.0,0,0.0,0,0.0,1,1.0
0.259259,0,0.0,0,0.0,0,0.0,10,1.0
0.0795455,0,0.0,0,0.0,0,0.0,1,1.0
0.196078,0,0.0,0,0.0,0,0.0,1,1.0
0.10757,0,0.0,0,0.0,0,0.0,1,1.0
0.232323,0,0.0,0,0.0,0,0.0,1,1.0
0.825758,0,0.0,0,0.0,0,0.0,1,1.0
0.569106,0,0.0,0,0.0,0,0.0,1,1.0
0.942029,0,0.0,0,0.0,0,0.0,2,1.0
0.015625,0,0.0,0,0.0,0,0.0,3,1.0
0.84507,0,0.0,0,0.0,0,0.0,1,1.0
0.447761,0,0.0,0,0.0,0,0.0,1,1.0
0.71875,0,0.0,0,0.0,0,0.0,2,1.0
0.282051,0,0.0,0,0.0,0,0.0,1,1.0
0.568548,0,0.0,0,0.0,0,0.0,1,1.0
0.712963,0,0.0,0,0.0,0,0.0,1,1.0
0.540541,0,0.0,0,0.0,0,0.0,1,1.0
0.550562,0,0.0,0,0.0,0,0.0,1,1.0
0.257732,0,0.0,0,0.0,0,0.0,1,1.0
0.927273,0,0.0,0,0.0,0,0.0,2,1.0
0.0842105,0,0.0,0,0.0,0,0.0,2,1.0
0.685185,0,0.0,0,0.0,0,0.0,1,1.0
0.108911,0,0.0,0,0.0,0,0.0,1,0.0
0.605578,0,0.0,0,0.0,0,0.0,1,1.0
0.777202,0,0.0,0,0.0,0,0.0,1,1.0
0.307087,0,0.0,0,0.0,0,0.0,1,1.0
0.588,0,0.0,0,0.0,0,0.0,1,1.0
0.0808081,0,0.0,0,0.0,0,0.0,3,1.0
0.913793,0,0.0,0,0.0,0,0.0,1,1.0
0.581818,0,0.0,0,0.0,0,0.0,1,1.0
0.605263,0,0.0,0,0.0,0,0.0,2,1.0
0.169355,0,0.0,0,0.0,0,0.0,1,1.0
0.694301,0,0.0,0,0.0,0,0.0,2,1.0
0.929825,0,0.0,0,0.0,0,0.0,4,1.0
0.986842,0,0.0,0,0.0,0,0.0,4,1.0
0.195219,0,0.0,0,0.0,0,0.0,1,0.0
0.973545,0,0.0,0,0.0,0,0.0,37,1.0
0.988235,0,0.0,0,0.0,0,0.0,3,1.0
0.164835,0,0.0,0,0.0,0,0.0,1,1.0
0.06,0,0.0,0,0.0,0,0.0,2,1.0
0.511737,0,0.0,0,0.0,0,0.0,1,1.0
0.219512,0,0.0,0,0.0,0,0.0,1,1.0
0.0816327,0,0.0,0,0.0,0,0.0,1,1.0
0.885714,0,0.0,0,0.0,0,0.0,20,1.0
0.72093,0,0.0,0,0.0,0,0.0,1,1.0
0.955752,0,0.0,0,0.0,0,0.0,58,1.0
0.386139,0,0.0,0,0.0,0,0.0,1,0.0
0.0416667,0,0.0,0,0.0,0,0.0,5,1.0
0.106383,0,0.0,0,0.0,0,0.0,1,1.0
0.185841,0,0.0,0,0.0,0,0.0,1,1.0
